Ma_Don,Ngay_Dat,Ma_Khach_Hang,So_Dien_Thoai,Tinh_Thanh,Ma_San_Pham,Ten_San_Pham,Nhom_Hang,So_Luong,Don_Gia,Ty_Le_Giam_Gia,Tien_Giam,Tong_Hang,VAT_10,Phi_Van_Chuyen,Tong_Thanh_Toan,Don_Vi_Giao,Phuong_Thuc_Thanh_Toan,Kenh_Ban,Trang_Thai,Ngay_Giao_Du_Kien,So_Lan_Khach_Quay_Lai,thuong_hieu,danh_muc
DH2025001218,2025-02-21,KH00009,0853050012,V?nh Long,SP024,Samsung Galaxy Watch6,?? ?i?n t?,1,"5,490,000",0%,0,"5,490,000","549,000","18,000","6,057,000",J&T Express,COD,Shopee,?ã giao,2025-02-25,20,Samsung,??ng h? thông minh
DH2025002908,2025-02-21,KH00011,0931085451,TP. H? Chí Minh,SP017,Màn hình Dell 24 inch,?? ?i?n t?,2,"3,290,000",15%,"987,000","6,580,000","559,000","28,000","6,180,000",Giao Hàng Nhanh,Chuy?n kho?n,TikTok Shop,?ã giao,2025-02-23,20,Dell,Màn hình
DH2025003974,2025-02-21,KH00016,0983133743,V?nh Long,SP016,Smart TV LG 55 inch,?? ?i?n t?,3,"11,990,000",3%,"1,079,000","35,970,000","3,489,000","22,000","38,402,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,TikTok Shop,?ã giao,2025-02-26,20,LG,Tivi
DH2025004408,2025-02-21,KH00001,0853807152,V?nh Long,SP025,Máy in Canon LBP 2900,?? ?i?n t?,1,"4,290,000",0%,0,"4,290,000","429,000","45,000","4,764,000",VNPost,COD,TikTok Shop,?ã giao,2025-02-25,20,Canon,Máy in
DH2025004582,2025-02-21,KH00031,0338124677,Tây Ninh,SP004,iPhone 14,?? ?i?n t?,3,"16,990,000",3%,"1,529,000","50,970,000","4,944,000","28,000","54,413,000",Ninja Van,COD,Shopee,?ã giao,2025-02-23,20,Apple,?i?n tho?i
DH2025006067,2025-02-21,KH00001,0853807152,TP. H? Chí Minh,SP007,MacBook Air M2,?? ?i?n t?,8,"23,990,000",3%,"5,758,000","191,920,000","18,616,000","22,000","204,800,000",Giao Hàng Nhanh,Th? ngân hàng,Website,?ã giao,2025-02-27,20,Apple,Laptop
DH2025000232,2025-02-22,KH00001,0853807152,??ng Nai,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",15%,"688,000","4,590,000","390,000","22,000","4,314,000",Giao Hàng Nhanh,Ví ?i?n t?,Facebook,H?y ??n,2025-02-24,20,Samsung,?i?n tho?i
DH2025007652,2025-02-22,KH00001,0853807152,V?nh Long,SP011,Tai nghe AirPods 3,?? ?i?n t?,2,"3,990,000",0%,0,"7,980,000","798,000","35,000","8,813,000",VNPost,COD,Facebook,?ã xác nh?n,2025-02-28,20,Apple,Tai nghe
DH2025007799,2025-02-22,KH00020,0329823170,TP. H? Chí Minh,SP003,iPhone 15,?? ?i?n t?,4,"19,990,000",15%,"11,994,000","79,960,000","6,797,000","18,000","74,781,000",VNPost,Chuy?n kho?n,Website,?ã giao,2025-02-25,20,Apple,?i?n tho?i
DH2025009370,2025-02-22,KH00001,0853807152,??ng Tháp,SP025,Máy in Canon LBP 2900,?? ?i?n t?,3,"4,290,000",3%,"386,000","12,870,000","1,248,000","30,000","13,762,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,TikTok Shop,H?y ??n,2025-02-27,20,Canon,Máy in
DH2025002070,2025-02-23,KH00001,0853807152,TP. H? Chí Minh,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",10%,"459,000","4,590,000","413,000","35,000","4,579,000",Giao Hàng Nhanh,Chuy?n kho?n,C?a hàng,?ã giao,2025-02-27,20,Samsung,?i?n tho?i
DH2025005136,2025-02-23,KH00031,0338124677,??ng Nai,SP009,Laptop HP Pavilion 14,?? ?i?n t?,2,"15,990,000",0%,0,"31,980,000","3,198,000","18,000","35,196,000",VNPost,Th? ngân hàng,Shopee,?ã xác nh?n,2025-03-01,20,HP,Laptop
DH2025000807,2025-02-24,KH00001,0853807152,TP. H? Chí Minh,SP026,Camera Xiaomi C300,?? ?i?n t?,5,"990,000",20%,"990,000","4,950,000","396,000","30,000","4,386,000",Ninja Van,Ví ?i?n t?,Facebook,?ang giao,2025-02-28,20,Xiaomi,Camera
DH2025000993,2025-02-24,KH00136,0964562885,TP. H? Chí Minh,SP006,Xiaomi Pad 6,?? ?i?n t?,3,"7,990,000",5%,"1,198,000","23,970,000","2,277,000","40,000","25,089,000",J&T Express,COD,Facebook,?ã giao,2025-03-02,5,Xiaomi,Máy tính b?ng
DH2025007510,2025-02-24,KH00001,0853807152,V?nh Long,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",12%,"551,000","4,590,000","404,000","30,000","4,473,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,TikTok Shop,?ã giao,2025-02-28,20,Samsung,?i?n tho?i
DH2025009881,2025-02-24,KH00003,0967250448,C?n Th?,SP003,iPhone 15,?? ?i?n t?,3,"19,990,000",0%,0,"59,970,000","5,997,000","22,000","65,989,000",Giao Hàng Ti?t Ki?m,COD,TikTok Shop,?ã giao,2025-03-01,20,Apple,?i?n tho?i
DH2025000300,2025-02-25,KH00922,0810408394,C?n Th?,SP007,MacBook Air M2,?? ?i?n t?,1,"23,990,000",7%,"1,679,000","23,990,000","2,231,000","45,000","24,587,000",Ninja Van,Ví ?i?n t?,Zalo,Hoàn hàng,2025-03-02,1,Apple,Laptop
DH2025002740,2025-02-25,KH00001,0853807152,C?n Th?,SP023,Apple Watch SE,?? ?i?n t?,2,"5,990,000",0%,0,"11,980,000","1,198,000","22,000","13,200,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,TikTok Shop,H?y ??n,2025-03-03,20,Apple,??ng h? thông minh
DH2025003137,2025-02-25,KH00001,0853807152,TP. H? Chí Minh,SP007,MacBook Air M2,?? ?i?n t?,1,"23,990,000",7%,"1,679,000","23,990,000","2,231,000","45,000","24,587,000",Ninja Van,Ví ?i?n t?,Website,?ang giao,2025-03-03,20,Apple,Laptop
DH2025007086,2025-02-26,KH00049,0700753306,TP. H? Chí Minh,SP026,Camera Xiaomi C300,?? ?i?n t?,4,"990,000",0%,0,"3,960,000","396,000","45,000","4,401,000",VNPost,Ví ?i?n t?,TikTok Shop,?ã giao,2025-03-03,20,Xiaomi,Camera
DH2025003834,2025-02-27,KH00284,0948136130,??ng Tháp,SP019,Bàn phím Logitech K380,?? ?i?n t?,2,"690,000",3%,"41,000","1,380,000","134,000","28,000","1,501,000",Ninja Van,Chuy?n kho?n,TikTok Shop,?ã giao,2025-03-01,3,Logitech,Ph? ki?n
DH2025004248,2025-02-27,KH01262,0852356711,Tây Ninh,SP004,iPhone 14,?? ?i?n t?,3,"16,990,000",0%,0,"50,970,000","5,097,000","30,000","56,097,000",Ninja Van,COD,Zalo,?ang giao,2025-03-04,1,Apple,?i?n tho?i
DH2025006061,2025-02-27,KH00026,0700425178,??ng Tháp,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,3,"990,000",0%,0,"2,970,000","297,000","40,000","3,307,000",Giao Hàng Ti?t Ki?m,COD,Shopee,?ã giao,2025-03-04,20,Xiaomi,Tai nghe
DH2025007069,2025-02-27,KH00003,0967250448,Cà Mau,SP025,Máy in Canon LBP 2900,?? ?i?n t?,2,"4,290,000",0%,0,"8,580,000","858,000","28,000","9,466,000",Giao Hàng Nhanh,Chuy?n kho?n,Zalo,?ã giao,2025-03-03,20,Canon,Máy in
DH2025007450,2025-02-27,KH00004,0358998449,??ng Tháp,SP007,MacBook Air M2,?? ?i?n t?,1,"23,990,000",0%,0,"23,990,000","2,399,000","45,000","26,434,000",Giao Hàng Ti?t Ki?m,COD,Website,?ã giao,2025-03-03,20,Apple,Laptop
DH2025002295,2025-02-28,KH00012,0963857509,TP. H? Chí Minh,SP009,Laptop HP Pavilion 14,?? ?i?n t?,4,"15,990,000",20%,"12,792,000","63,960,000","5,117,000","35,000","56,320,000",J&T Express,Ví ?i?n t?,Facebook,?ã giao,2025-03-06,20,HP,Laptop
DH2025008810,2025-02-28,KH00005,0705762159,TP. H? Chí Minh,SP006,Xiaomi Pad 6,?? ?i?n t?,6,"7,990,000",10%,"4,794,000","47,940,000","4,315,000","22,000","47,483,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,Shopee,?ã giao,2025-03-03,20,Xiaomi,Máy tính b?ng
DH2025004641,2025-03-01,KH00001,0853807152,V?nh Long,SP001,Samsung Galaxy A15,?? ?i?n t?,2,"4,590,000",0%,0,"9,180,000","918,000","22,000","10,120,000",J&T Express,Ví ?i?n t?,TikTok Shop,?ã giao,2025-03-03,20,Samsung,?i?n tho?i
DH2025008029,2025-03-01,KH00001,0853807152,TP. H? Chí Minh,SP011,Tai nghe AirPods 3,?? ?i?n t?,1,"3,990,000",3%,"120,000","3,990,000","387,000","25,000","4,282,000",Giao Hàng Nhanh,COD,Zalo,?ã giao,2025-03-07,20,Apple,Tai nghe
DH2025008041,2025-03-01,KH00031,0338124677,TP. H? Chí Minh,SP021,S?c nhanh Anker 20W,?? ?i?n t?,1,"350,000",12%,"42,000","350,000","31,000","25,000","364,000",J&T Express,Th? ngân hàng,Website,?ã giao,2025-03-06,20,Anker,Ph? ki?n
DH2025009222,2025-03-01,KH02543,0362646242,??ng Nai,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,1,"4,990,000",0%,0,"4,990,000","499,000","18,000","5,507,000",VNPost,Chuy?n kho?n,Zalo,?ã giao,2025-03-04,1,Xiaomi,?i?n tho?i
DH2025002024,2025-03-02,KH01521,0889728319,An Giang,SP006,Xiaomi Pad 6,?? ?i?n t?,2,"7,990,000",5%,"799,000","15,980,000","1,518,000","28,000","16,727,000",VNPost,COD,Zalo,?ã giao,2025-03-06,1,Xiaomi,Máy tính b?ng
DH2025003246,2025-03-02,KH00002,0771235506,??ng Nai,SP015,Smart TV Samsung 43 inch,?? ?i?n t?,3,"7,990,000",10%,"2,397,000","23,970,000","2,157,000","45,000","23,775,000",Giao Hàng Nhanh,Chuy?n kho?n,Website,?ã giao,2025-03-07,20,Samsung,Tivi
DH2025006546,2025-03-02,KH00090,0708162173,An Giang,SP011,Tai nghe AirPods 3,?? ?i?n t?,1,"3,990,000",12%,"479,000","3,990,000","351,000","28,000","3,890,000",VNPost,Ví ?i?n t?,TikTok Shop,?ã giao,2025-03-05,11,Apple,Tai nghe
DH2025007326,2025-03-02,KH00004,0358998449,TP. H? Chí Minh,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,1,"4,990,000",5%,"250,000","4,990,000","474,000","45,000","5,259,000",Giao Hàng Ti?t Ki?m,Chuy?n kho?n,Zalo,?ã giao,2025-03-06,20,Xiaomi,?i?n tho?i
DH2025009890,2025-03-02,KH00100,0391890653,TP. H? Chí Minh,SP010,Laptop Asus Vivobook 15,?? ?i?n t?,1,"12,990,000",7%,"909,000","12,990,000","1,208,000","22,000","13,311,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,C?a hàng,?ang giao,2025-03-08,7,Asus,Laptop
DH2025003061,2025-03-03,KH00239,0841984231,Tây Ninh,SP018,Chu?t Logitech M331,?? ?i?n t?,2,"390,000",0%,0,"780,000","78,000","30,000","888,000",J&T Express,Chuy?n kho?n,TikTok Shop,?ã giao,2025-03-09,4,Logitech,Ph? ki?n
DH2025007669,2025-03-03,KH00002,0771235506,V?nh Long,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,1,"1,190,000",20%,"238,000","1,190,000","95,000","25,000","1,072,000",Giao Hàng Nhanh,Th? ngân hàng,C?a hàng,?ã giao,2025-03-09,20,Kingston,Linh ki?n
DH2025002472,2025-03-04,KH00001,0853807152,C?n Th?,SP023,Apple Watch SE,?? ?i?n t?,4,"5,990,000",10%,"2,396,000","23,960,000","2,156,000","35,000","23,755,000",VNPost,Ví ?i?n t?,TikTok Shop,?ã giao,2025-03-07,20,Apple,??ng h? thông minh
DH2025004880,2025-03-04,KH00018,0857033519,??ng Nai,SP008,Laptop Dell Inspiron 15,?? ?i?n t?,3,"13,990,000",0%,0,"41,970,000","4,197,000","28,000","46,195,000",Ninja Van,Chuy?n kho?n,Shopee,?ã giao,2025-03-10,20,Dell,Laptop
DH2025000642,2025-03-05,KH00031,0338124677,TP. H? Chí Minh,SP022,Cáp s?c Type-C Anker,?? ?i?n t?,1,"190,000",10%,"19,000","190,000","17,000","28,000","216,000",J&T Express,Th? ngân hàng,TikTok Shop,?ã giao,2025-03-08,20,Anker,Ph? ki?n
DH2025002979,2025-03-05,KH00001,0853807152,TP. H? Chí Minh,SP024,Samsung Galaxy Watch6,?? ?i?n t?,4,"5,490,000",10%,"2,196,000","21,960,000","1,976,000","25,000","21,765,000",VNPost,Ví ?i?n t?,C?a hàng,?ã giao,2025-03-10,20,Samsung,??ng h? thông minh
DH2025003357,2025-03-05,KH00001,0853807152,??ng Nai,SP017,Màn hình Dell 24 inch,?? ?i?n t?,1,"3,290,000",5%,"164,000","3,290,000","313,000","22,000","3,461,000",Viettel Post,Th? ngân hàng,Website,?ã giao,2025-03-07,20,Dell,Màn hình
DH2025003413,2025-03-05,KH00015,0335350525,??ng Tháp,SP026,Camera Xiaomi C300,?? ?i?n t?,2,"990,000",12%,"238,000","1,980,000","174,000","25,000","1,941,000",VNPost,COD,TikTok Shop,?ã giao,2025-03-08,20,Xiaomi,Camera
DH2025004143,2025-03-05,KH00047,0882096727,Cà Mau,SP003,iPhone 15,?? ?i?n t?,1,"19,990,000",20%,"3,998,000","19,990,000","1,599,000","30,000","17,621,000",Giao Hàng Ti?t Ki?m,COD,TikTok Shop,?ã giao,2025-03-08,20,Apple,?i?n tho?i
DH2025006689,2025-03-05,KH00001,0853807152,V?nh Long,SP024,Samsung Galaxy Watch6,?? ?i?n t?,1,"5,490,000",10%,"549,000","5,490,000","494,000","35,000","5,470,000",Viettel Post,COD,Zalo,?ã giao,2025-03-08,20,Samsung,??ng h? thông minh
DH2025007697,2025-03-05,KH00006,0885212220,TP. H? Chí Minh,SP018,Chu?t Logitech M331,?? ?i?n t?,1,"390,000",5%,"20,000","390,000","37,000","18,000","425,000",Giao Hàng Ti?t Ki?m,COD,Shopee,?ã giao,2025-03-07,20,Logitech,Ph? ki?n
DH2025008314,2025-03-05,KH00009,0853050012,TP. H? Chí Minh,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,2,"4,990,000",0%,0,"9,980,000","998,000","18,000","10,996,000",VNPost,Ví ?i?n t?,Website,?ang giao,2025-03-11,20,Xiaomi,?i?n tho?i
DH2025009751,2025-03-05,KH00001,0853807152,V?nh Long,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",3%,"138,000","4,590,000","445,000","35,000","4,932,000",J&T Express,Th? ngân hàng,TikTok Shop,?ã giao,2025-03-10,20,Samsung,?i?n tho?i
DH2025001100,2025-03-06,KH00372,0853272075,??ng Nai,SP021,S?c nhanh Anker 20W,?? ?i?n t?,1,"350,000",15%,"52,000","350,000","30,000","18,000","346,000",VNPost,Th? ngân hàng,Shopee,?ã giao,2025-03-08,3,Anker,Ph? ki?n
DH2025006894,2025-03-06,KH00003,0967250448,??ng Nai,SP024,Samsung Galaxy Watch6,?? ?i?n t?,1,"5,490,000",12%,"659,000","5,490,000","483,000","25,000","5,339,000",J&T Express,Ví ?i?n t?,Facebook,?ã giao,2025-03-11,20,Samsung,??ng h? thông minh
DH2025007584,2025-03-06,KH00002,0771235506,TP. H? Chí Minh,SP007,MacBook Air M2,?? ?i?n t?,2,"23,990,000",3%,"1,439,000","47,980,000","4,654,000","30,000","51,225,000",Giao Hàng Nhanh,COD,Zalo,?ã giao,2025-03-09,20,Apple,Laptop
DH2025000291,2025-03-07,KH00016,0983133743,C?n Th?,SP017,Màn hình Dell 24 inch,?? ?i?n t?,1,"3,290,000",0%,0,"3,290,000","329,000","40,000","3,659,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,Website,H?y ??n,2025-03-12,20,Dell,Màn hình
DH2025000926,2025-03-07,KH00013,0766116037,??ng Nai,SP011,Tai nghe AirPods 3,?? ?i?n t?,1,"3,990,000",3%,"120,000","3,990,000","387,000","25,000","4,282,000",Giao Hàng Ti?t Ki?m,COD,C?a hàng,?ã giao,2025-03-10,20,Apple,Tai nghe
DH2025001636,2025-03-07,KH00010,0327703042,??ng Nai,SP018,Chu?t Logitech M331,?? ?i?n t?,4,"390,000",10%,"156,000","1,560,000","140,000","28,000","1,572,000",Viettel Post,Ví ?i?n t?,Website,?ã giao,2025-03-10,20,Logitech,Ph? ki?n
DH2025002136,2025-03-07,KH01011,0331329526,An Giang,SP007,MacBook Air M2,?? ?i?n t?,1,"23,990,000",15%,"3,598,000","23,990,000","2,039,000","22,000","22,453,000",Ninja Van,Chuy?n kho?n,C?a hàng,?ã giao,2025-03-09,2,Apple,Laptop
DH2025000884,2025-03-08,KH00001,0853807152,TP. H? Chí Minh,SP015,Smart TV Samsung 43 inch,?? ?i?n t?,1,"7,990,000",0%,0,"7,990,000","799,000","35,000","8,824,000",VNPost,Th? ngân hàng,Website,?ã giao,2025-03-10,20,Samsung,Tivi
DH2025001276,2025-03-08,KH00001,0853807152,??ng Nai,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,3,"1,590,000",20%,"954,000","4,770,000","382,000","45,000","4,243,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,Website,Hoàn hàng,2025-03-11,20,Samsung,Tai nghe
DH2025007184,2025-03-08,KH00261,0775400682,Cà Mau,SP018,Chu?t Logitech M331,?? ?i?n t?,3,"390,000",7%,"82,000","1,170,000","109,000","35,000","1,232,000",J&T Express,COD,C?a hàng,?ang giao,2025-03-12,5,Logitech,Ph? ki?n
DH2025000187,2025-03-09,KH00004,0358998449,An Giang,SP011,Tai nghe AirPods 3,?? ?i?n t?,4,"3,990,000",0%,0,"15,960,000","1,596,000","25,000","17,581,000",Giao Hàng Nhanh,COD,Website,?ã giao,2025-03-14,20,Apple,Tai nghe
DH2025006795,2025-03-09,KH00014,0946009293,Cà Mau,SP017,Màn hình Dell 24 inch,?? ?i?n t?,1,"3,290,000",7%,"230,000","3,290,000","306,000","35,000","3,401,000",VNPost,Ví ?i?n t?,TikTok Shop,?ã giao,2025-03-13,20,Dell,Màn hình
DH2025000432,2025-03-10,KH01380,0393052416,TP. H? Chí Minh,SP009,Laptop HP Pavilion 14,?? ?i?n t?,1,"15,990,000",20%,"3,198,000","15,990,000","1,279,000","40,000","14,111,000",Ninja Van,Th? ngân hàng,Facebook,?ã giao,2025-03-13,1,HP,Laptop
DH2025002816,2025-03-10,KH00037,0766654656,TP. H? Chí Minh,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,2,"1,190,000",7%,"167,000","2,380,000","221,000","45,000","2,479,000",Viettel Post,Ví ?i?n t?,C?a hàng,?ã giao,2025-03-16,20,Kingston,Linh ki?n
DH2025006183,2025-03-10,KH00461,0903093276,Cà Mau,SP016,Smart TV LG 55 inch,?? ?i?n t?,2,"11,990,000",0%,0,"23,980,000","2,398,000","40,000","26,418,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,TikTok Shop,?ã giao,2025-03-16,1,LG,Tivi
DH2025001675,2025-03-11,KH00086,0762738957,TP. H? Chí Minh,SP022,Cáp s?c Type-C Anker,?? ?i?n t?,1,"190,000",0%,0,"190,000","19,000","30,000","239,000",Giao Hàng Nhanh,COD,TikTok Shop,?ã giao,2025-03-13,12,Anker,Ph? ki?n
DH2025004388,2025-03-11,KH00032,0377152914,Tây Ninh,SP017,Màn hình Dell 24 inch,?? ?i?n t?,1,"3,290,000",7%,"230,000","3,290,000","306,000","40,000","3,406,000",Giao Hàng Ti?t Ki?m,Chuy?n kho?n,Facebook,?ã giao,2025-03-15,20,Dell,Màn hình
DH2025005965,2025-03-11,KH00239,0841984231,TP. H? Chí Minh,SP023,Apple Watch SE,?? ?i?n t?,3,"5,990,000",0%,0,"17,970,000","1,797,000","45,000","19,812,000",J&T Express,Chuy?n kho?n,Shopee,?ã giao,2025-03-13,4,Apple,??ng h? thông minh
DH2025006794,2025-03-11,KH00001,0853807152,??ng Tháp,SP004,iPhone 14,?? ?i?n t?,1,"16,990,000",7%,"1,189,000","16,990,000","1,580,000","22,000","17,403,000",VNPost,Chuy?n kho?n,TikTok Shop,?ang giao,2025-03-16,20,Apple,?i?n tho?i
DH2025002691,2025-03-12,KH00001,0853807152,TP. H? Chí Minh,SP023,Apple Watch SE,?? ?i?n t?,2,"5,990,000",0%,0,"11,980,000","1,198,000","30,000","13,208,000",J&T Express,Th? ngân hàng,TikTok Shop,?ã giao,2025-03-14,20,Apple,??ng h? thông minh
DH2025003355,2025-03-12,KH00060,0783224943,??ng Tháp,SP016,Smart TV LG 55 inch,?? ?i?n t?,1,"11,990,000",3%,"360,000","11,990,000","1,163,000","25,000","12,818,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,Facebook,?ã giao,2025-03-17,16,LG,Tivi
DH2025003636,2025-03-12,KH00398,0914703364,Tây Ninh,SP021,S?c nhanh Anker 20W,?? ?i?n t?,2,"350,000",5%,"35,000","700,000","66,000","22,000","753,000",Viettel Post,Chuy?n kho?n,C?a hàng,?ã giao,2025-03-17,3,Anker,Ph? ki?n
DH2025005227,2025-03-12,KH00001,0853807152,??ng Tháp,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,3,"1,590,000",10%,"477,000","4,770,000","429,000","35,000","4,757,000",Ninja Van,Chuy?n kho?n,C?a hàng,?ã giao,2025-03-16,20,Samsung,Tai nghe
DH2025006922,2025-03-12,KH00678,0976009674,C?n Th?,SP011,Tai nghe AirPods 3,?? ?i?n t?,1,"3,990,000",10%,"399,000","3,990,000","359,000","18,000","3,968,000",Giao Hàng Nhanh,Th? ngân hàng,Zalo,?ã giao,2025-03-15,3,Apple,Tai nghe
DH2025001977,2025-03-13,KH00008,0760351162,??ng Nai,SP026,Camera Xiaomi C300,?? ?i?n t?,1,"990,000",20%,"198,000","990,000","79,000","22,000","893,000",VNPost,COD,Facebook,Hoàn hàng,2025-03-15,20,Xiaomi,Camera
DH2025002036,2025-03-13,KH01445,0398589222,TP. H? Chí Minh,SP004,iPhone 14,?? ?i?n t?,3,"16,990,000",12%,"6,116,000","50,970,000","4,485,000","30,000","49,369,000",Viettel Post,Chuy?n kho?n,C?a hàng,?ã giao,2025-03-16,1,Apple,?i?n tho?i
DH2025003129,2025-03-13,KH00045,0919373445,??ng Tháp,SP017,Màn hình Dell 24 inch,?? ?i?n t?,1,"3,290,000",0%,0,"3,290,000","329,000","22,000","3,641,000",Ninja Van,Th? ngân hàng,Facebook,?ã giao,2025-03-18,20,Dell,Màn hình
DH2025004678,2025-03-14,KH00032,0377152914,Cà Mau,SP024,Samsung Galaxy Watch6,?? ?i?n t?,2,"5,490,000",10%,"1,098,000","10,980,000","988,000","35,000","10,905,000",VNPost,Chuy?n kho?n,TikTok Shop,?ã giao,2025-03-19,20,Samsung,??ng h? thông minh
DH2025000128,2025-03-15,KH00043,0701939481,Cà Mau,SP006,Xiaomi Pad 6,?? ?i?n t?,2,"7,990,000",7%,"1,119,000","15,980,000","1,486,000","18,000","16,365,000",VNPost,Chuy?n kho?n,C?a hàng,?ã giao,2025-03-20,18,Xiaomi,Máy tính b?ng
DH2025000661,2025-03-15,KH00001,0853807152,??ng Nai,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,2,"1,590,000",0%,0,"3,180,000","318,000","40,000","3,538,000",Giao Hàng Nhanh,Th? ngân hàng,Zalo,?ã giao,2025-03-20,20,Samsung,Tai nghe
DH2025003382,2025-03-15,KH00001,0853807152,An Giang,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,1,"1,190,000",10%,"119,000","1,190,000","107,000","28,000","1,206,000",Viettel Post,Ví ?i?n t?,C?a hàng,?ang giao,2025-03-20,20,Kingston,Linh ki?n
DH2025003754,2025-03-15,KH00042,0942192080,TP. H? Chí Minh,SP015,Smart TV Samsung 43 inch,?? ?i?n t?,1,"7,990,000",12%,"959,000","7,990,000","703,000","30,000","7,764,000",Ninja Van,Th? ngân hàng,Shopee,?ã xác nh?n,2025-03-21,20,Samsung,Tivi
DH2025004363,2025-03-15,KH00032,0377152914,An Giang,SP017,Màn hình Dell 24 inch,?? ?i?n t?,1,"3,290,000",12%,"395,000","3,290,000","290,000","35,000","3,220,000",Ninja Van,Th? ngân hàng,Shopee,?ã giao,2025-03-19,20,Dell,Màn hình
DH2025009198,2025-03-15,KH00977,0911012112,??ng Tháp,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,2,"4,990,000",0%,0,"9,980,000","998,000","45,000","11,023,000",VNPost,Ví ?i?n t?,TikTok Shop,?ang giao,2025-03-21,2,Xiaomi,?i?n tho?i
DH2025009715,2025-03-15,KH00004,0358998449,V?nh Long,SP002,Samsung Galaxy S24,?? ?i?n t?,8,"18,990,000",12%,"18,230,000","151,920,000","13,369,000","18,000","147,077,000",Ninja Van,Ví ?i?n t?,Website,?ã giao,2025-03-20,20,Samsung,?i?n tho?i
DH2025000513,2025-03-16,KH00001,0853807152,An Giang,SP004,iPhone 14,?? ?i?n t?,2,"16,990,000",15%,"5,097,000","33,980,000","2,888,000","22,000","31,793,000",Viettel Post,Th? ngân hàng,C?a hàng,?ã giao,2025-03-20,20,Apple,?i?n tho?i
DH2025001764,2025-03-16,KH00008,0760351162,??ng Nai,SP010,Laptop Asus Vivobook 15,?? ?i?n t?,1,"12,990,000",0%,0,"12,990,000","1,299,000","30,000","14,319,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,C?a hàng,?ã giao,2025-03-21,20,Asus,Laptop
DH2025003488,2025-03-16,KH00011,0931085451,C?n Th?,SP010,Laptop Asus Vivobook 15,?? ?i?n t?,2,"12,990,000",7%,"1,819,000","25,980,000","2,416,000","30,000","26,607,000",VNPost,Chuy?n kho?n,Zalo,?ã giao,2025-03-18,20,Asus,Laptop
DH2025008418,2025-03-16,KH00002,0771235506,TP. H? Chí Minh,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,10,"4,990,000",0%,0,"49,900,000","4,990,000","22,000","54,912,000",Ninja Van,Th? ngân hàng,Shopee,?ã giao,2025-03-20,20,Xiaomi,?i?n tho?i
DH2025000792,2025-03-17,KH01053,0977859123,Cà Mau,SP009,Laptop HP Pavilion 14,?? ?i?n t?,5,"15,990,000",3%,"2,398,000","79,950,000","7,755,000","45,000","85,352,000",VNPost,Th? ngân hàng,Website,?ã giao,2025-03-21,1,HP,Laptop
DH2025001864,2025-03-17,KH00001,0853807152,TP. H? Chí Minh,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,6,"1,190,000",5%,"357,000","7,140,000","678,000","25,000","7,486,000",Ninja Van,Chuy?n kho?n,Facebook,?ã giao,2025-03-21,20,Kingston,Linh ki?n
DH2025002767,2025-03-17,KH00075,0332403574,Cà Mau,SP007,MacBook Air M2,?? ?i?n t?,2,"23,990,000",0%,0,"47,980,000","4,798,000","35,000","52,813,000",J&T Express,COD,TikTok Shop,H?y ??n,2025-03-23,9,Apple,Laptop
DH2025002883,2025-03-17,KH00029,0383858544,??ng Tháp,SP024,Samsung Galaxy Watch6,?? ?i?n t?,1,"5,490,000",20%,"1,098,000","5,490,000","439,000","18,000","4,849,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,Facebook,?ã xác nh?n,2025-03-20,20,Samsung,??ng h? thông minh
